trip_log_id,driver_id,vehicle_id,car_name,current_battery_pct,battery_capacity_kwh,current_speed_kmh,ac_status,route_type,outside_temperature_c,elevation_ahead,driver_efficiency_score,distance_to_destination_km,actual_remaining_range_km
RT_LOG_01717,USR_DRV_03,EV_03,Tata Punch,95.7,40,40.4,1,City,14.4,Flat,0.8,148.6,244
RT_LOG_01718,USR_DRV_10,EV_03,Tata Punch,74.6,40,22.1,1,City,20,Uphill,0.75,133.8,136.7
RT_LOG_01719,USR_DRV_06,EV_04,MG Windsor,43.4,52.9,51,0,City,35.8,Downhill,0.94,74.4,214.6
RT_LOG_01720,USR_DRV_02,EV_02,Tata Punch,57.8,40,87.9,1,Highway,15.2,Flat,0.7,102,121.2
RT_LOG_01721,USR_DRV_09,EV_05,Mahindra XUV 3XO EV,79.5,39.4,76.7,0,Highway,13.1,Uphill,0.75,100.9,198.2
RT_LOG_01722,USR_DRV_05,EV_07,MG Windsor,30.6,52.9,99.6,1,Highway,7.3,Downhill,0.78,74,80.7
RT_LOG_01723,USR_DRV_05,EV_10,Tata Punch,16.5,40,52.5,0,City,18.6,Uphill,0.99,43.8,41.8
RT_LOG_01724,USR_DRV_06,EV_06,Mahindra XUV 3XO EV,48.5,39.4,37.8,0,City,26.3,Uphill,0.88,35.7,152.2
RT_LOG_01725,USR_DRV_09,EV_08,Mahindra XUV 3XO EV,42.2,39.4,17.4,0,City,35,Flat,0.78,68,150.8
RT_LOG_01726,USR_DRV_01,EV_02,Tata Punch,66,40,74.3,0,Highway,10.5,Flat,0.98,87.9,209.6
RT_LOG_01727,USR_DRV_07,EV_10,Tata Punch,46.3,40,88.3,1,Highway,13,Flat,0.83,134.5,111.6
RT_LOG_01728,USR_DRV_10,EV_03,Tata Punch,21.9,40,100.4,0,Highway,22,Uphill,0.91,144.8,44
RT_LOG_01729,USR_DRV_08,EV_09,Tata Punch,47.8,40,48.6,0,City,39.8,Downhill,0.87,137.8,160.9
RT_LOG_01730,USR_DRV_04,EV_02,Tata Punch,64.2,40,84.8,0,Highway,6.1,Downhill,0.9,118.9,199.5
RT_LOG_01731,USR_DRV_03,EV_04,MG Windsor,21.2,52.9,21.3,0,City,18,Flat,0.93,75.5,92.2
RT_LOG_01732,USR_DRV_05,EV_10,Tata Punch,67.6,40,91.6,0,Highway,5,Uphill,0.99,72.3,123.9
RT_LOG_01733,USR_DRV_09,EV_07,MG Windsor,54.7,52.9,95.8,1,Highway,39.2,Flat,0.83,34.2,143.8
RT_LOG_01734,USR_DRV_07,EV_01,MG Windsor,33.1,52.9,71.5,1,Highway,14,Uphill,0.91,73.2,85.1
RT_LOG_01735,USR_DRV_07,EV_05,Mahindra XUV 3XO EV,60.9,39.4,53.5,1,City,7.9,Downhill,0.87,56.9,229.8
RT_LOG_01736,USR_DRV_07,EV_04,MG Windsor,38.9,52.9,42.8,1,City,31.6,Flat,0.81,21,130.9
RT_LOG_01737,USR_DRV_08,EV_07,MG Windsor,70.7,52.9,83.5,0,Highway,36.6,Downhill,0.79,81.1,277.2
RT_LOG_01738,USR_DRV_10,EV_06,Mahindra XUV 3XO EV,65.1,39.4,111.5,1,Highway,29.3,Flat,0.79,52.9,174
RT_LOG_01739,USR_DRV_05,EV_04,MG Windsor,37.7,52.9,105.4,1,Highway,27.6,Uphill,0.87,92.5,81.1
RT_LOG_01740,USR_DRV_10,EV_04,MG Windsor,85,52.9,82.4,1,Highway,15.5,Downhill,0.96,132.2,369.4
RT_LOG_01741,USR_DRV_09,EV_09,Tata Punch,25.4,40,16.9,1,City,23.5,Flat,0.88,74.2,73.9
RT_LOG_01742,USR_DRV_10,EV_09,Tata Punch,67.8,40,74.5,0,Highway,8.8,Flat,1,115.2,211.8
RT_LOG_01743,USR_DRV_01,EV_03,Tata Punch,20.4,40,104.3,1,Highway,17.1,Downhill,0.8,46.6,49.7
RT_LOG_01744,USR_DRV_07,EV_06,Mahindra XUV 3XO EV,40.3,39.4,49.4,0,City,6.4,Flat,0.71,45.3,118.9
RT_LOG_01745,USR_DRV_05,EV_07,MG Windsor,93.6,52.9,43.9,0,City,26,Flat,0.74,111.9,325.7
RT_LOG_01746,USR_DRV_03,EV_02,Tata Punch,28.4,40,85,1,Highway,37,Downhill,0.91,61.8,84.7
RT_LOG_01747,USR_DRV_06,EV_08,Mahindra XUV 3XO EV,96.7,39.4,113.7,0,Highway,39.1,Downhill,0.77,15,309.6
RT_LOG_01748,USR_DRV_09,EV_05,Mahindra XUV 3XO EV,27,39.4,87.8,0,Highway,8.1,Flat,0.98,84.9,105.5
RT_LOG_01749,USR_DRV_04,EV_05,Mahindra XUV 3XO EV,90.1,39.4,48.2,0,City,39.5,Downhill,0.74,129.4,337.8
RT_LOG_01750,USR_DRV_08,EV_05,Mahindra XUV 3XO EV,26.5,39.4,79.4,0,Highway,5.7,Flat,0.9,108.6,93.1
RT_LOG_01751,USR_DRV_07,EV_09,Tata Punch,84.8,40,37.1,1,City,31.3,Flat,0.87,45.7,236.7
RT_LOG_01752,USR_DRV_01,EV_03,Tata Punch,89.8,40,40.9,1,City,21.2,Uphill,0.72,43.2,157.5
RT_LOG_01753,USR_DRV_05,EV_04,MG Windsor,85.7,52.9,21.2,1,City,40,Flat,0.75,86.1,248
RT_LOG_01754,USR_DRV_07,EV_07,MG Windsor,40.5,52.9,103.8,0,Highway,12.4,Flat,0.86,27.2,129.5
RT_LOG_01755,USR_DRV_01,EV_03,Tata Punch,11.5,40,88.1,0,Highway,13,Flat,0.77,36.8,28.2
RT_LOG_01756,USR_DRV_08,EV_08,Mahindra XUV 3XO EV,16.1,39.4,41.8,1,City,34,Uphill,0.98,6.6,51
RT_LOG_01757,USR_DRV_03,EV_08,Mahindra XUV 3XO EV,64.9,39.4,103.8,1,Highway,14.2,Downhill,0.72,45.3,180.3
RT_LOG_01758,USR_DRV_01,EV_02,Tata Punch,94.7,40,51.4,1,City,35.2,Flat,0.77,36.4,226.3
RT_LOG_01759,USR_DRV_03,EV_01,MG Windsor,21.4,52.9,90.6,0,Highway,8.4,Downhill,0.75,28.7,65.3
RT_LOG_01760,USR_DRV_05,EV_01,MG Windsor,89.3,52.9,32.6,1,City,38.9,Uphill,0.9,84.2,234.2
RT_LOG_01761,USR_DRV_02,EV_08,Mahindra XUV 3XO EV,67.8,39.4,84.5,1,Highway,20.3,Downhill,0.94,92.1,296.3
RT_LOG_01762,USR_DRV_05,EV_01,MG Windsor,44.8,52.9,36.5,1,City,10.7,Downhill,0.84,26.5,168
RT_LOG_01763,USR_DRV_02,EV_03,Tata Punch,24,40,47.1,1,City,19.3,Downhill,0.78,41.9,68.7
RT_LOG_01764,USR_DRV_03,EV_04,MG Windsor,53.7,52.9,33.1,0,City,34.4,Flat,0.74,17.5,180.1
RT_LOG_01765,USR_DRV_09,EV_08,Mahindra XUV 3XO EV,96.9,39.4,24.4,1,City,41.4,Downhill,0.82,138.1,349.5
RT_LOG_01766,USR_DRV_02,EV_08,Mahindra XUV 3XO EV,87,39.4,83.1,0,Highway,34.5,Flat,0.88,56.1,340.9
RT_LOG_01767,USR_DRV_10,EV_10,Tata Punch,32.7,40,78,1,Highway,32.2,Flat,0.85,30,82.1
RT_LOG_01768,USR_DRV_08,EV_07,MG Windsor,77.4,52.9,23.8,1,City,11.7,Flat,0.81,46.9,245.1
RT_LOG_01769,USR_DRV_07,EV_03,Tata Punch,43.9,40,100.8,1,Highway,26.9,Downhill,0.81,143.9,108
RT_LOG_01770,USR_DRV_01,EV_09,Tata Punch,83.5,40,54,1,City,16.2,Flat,0.79,126.9,210.3
RT_LOG_01771,USR_DRV_10,EV_10,Tata Punch,93,40,25.8,0,City,34.8,Flat,0.96,94,313.6
RT_LOG_01772,USR_DRV_09,EV_06,Mahindra XUV 3XO EV,16.4,39.4,78.5,1,Highway,23.4,Downhill,0.91,31.3,68.4
RT_LOG_01773,USR_DRV_04,EV_03,Tata Punch,95.3,40,88.6,1,Highway,11.8,Uphill,0.84,120.2,171.5
RT_LOG_01774,USR_DRV_06,EV_10,Tata Punch,23.8,40,73.6,1,Highway,17.9,Flat,0.74,92.7,50.6
RT_LOG_01775,USR_DRV_06,EV_10,Tata Punch,75.3,40,21,1,City,9.3,Uphill,0.98,143.5,163
RT_LOG_01776,USR_DRV_04,EV_01,MG Windsor,23.6,52.9,84.2,1,Highway,13.6,Flat,0.84,109.4,74.6
RT_LOG_01777,USR_DRV_07,EV_03,Tata Punch,84.4,40,99.9,0,Highway,6.6,Uphill,0.72,101.2,117.6
RT_LOG_01778,USR_DRV_01,EV_09,Tata Punch,40.6,40,23.2,0,City,13.3,Downhill,0.93,10.9,151.9
RT_LOG_01779,USR_DRV_09,EV_04,MG Windsor,73.4,52.9,17.6,0,City,11.5,Flat,0.73,125.2,241
RT_LOG_01780,USR_DRV_06,EV_05,Mahindra XUV 3XO EV,56,39.4,43.4,0,City,37.2,Downhill,0.83,77.4,242
RT_LOG_01781,USR_DRV_01,EV_02,Tata Punch,78.7,40,36.2,1,City,25.6,Flat,0.82,148.4,207.2
RT_LOG_01782,USR_DRV_01,EV_01,MG Windsor,81.5,52.9,37.8,1,City,21.4,Downhill,0.84,125.6,326.8
RT_LOG_01783,USR_DRV_07,EV_07,MG Windsor,35.4,52.9,103.7,0,Highway,27,Downhill,0.74,47.9,113.1
RT_LOG_01784,USR_DRV_10,EV_03,Tata Punch,74.3,40,106.4,0,Highway,7.8,Flat,0.71,105.1,135.3
RT_LOG_01785,USR_DRV_03,EV_10,Tata Punch,32.8,40,46.8,0,City,15.4,Uphill,0.98,138,87.7
RT_LOG_01786,USR_DRV_02,EV_02,Tata Punch,52.4,40,76.9,1,Highway,26.8,Downhill,0.99,45.3,182.3
RT_LOG_01787,USR_DRV_02,EV_03,Tata Punch,56.2,40,19.4,0,City,7.1,Uphill,0.83,8,112.8
RT_LOG_01788,USR_DRV_03,EV_01,MG Windsor,15.6,52.9,112.1,0,Highway,25,Flat,0.86,32.3,48.8
RT_LOG_01789,USR_DRV_06,EV_01,MG Windsor,39.4,52.9,25.8,0,City,25.3,Flat,0.98,85.2,180
RT_LOG_01790,USR_DRV_07,EV_10,Tata Punch,25.4,40,17.4,1,City,24.8,Uphill,0.75,71.3,45.2
RT_LOG_01791,USR_DRV_04,EV_04,MG Windsor,26,52.9,50.3,1,City,29.9,Flat,0.76,75.1,84.4
RT_LOG_01792,USR_DRV_02,EV_09,Tata Punch,40.3,40,50.3,1,City,11.6,Uphill,0.73,67.9,65.6
RT_LOG_01793,USR_DRV_02,EV_01,MG Windsor,97.6,52.9,21.2,0,City,12.4,Flat,0.92,27.1,407.9
RT_LOG_01794,USR_DRV_09,EV_04,MG Windsor,41.4,52.9,33.4,0,City,24.5,Uphill,0.91,115.8,135.9
RT_LOG_01795,USR_DRV_01,EV_07,MG Windsor,95.7,52.9,92.2,0,Highway,29.1,Uphill,0.93,109.9,256.7
RT_LOG_01796,USR_DRV_03,EV_01,MG Windsor,67.1,52.9,49.3,1,City,14.2,Flat,0.89,72.7,244.5
RT_LOG_01797,USR_DRV_07,EV_02,Tata Punch,51.5,40,29.1,1,City,26.4,Downhill,0.89,83.4,166.8
RT_LOG_01798,USR_DRV_08,EV_03,Tata Punch,76.1,40,54.6,0,City,31,Uphill,0.81,143.2,166.9
RT_LOG_01799,USR_DRV_07,EV_03,Tata Punch,65,40,95.9,0,Highway,10.1,Uphill,0.76,94.4,101.2
RT_LOG_01800,USR_DRV_03,EV_06,Mahindra XUV 3XO EV,39.4,39.4,100.2,0,Highway,33.3,Downhill,0.79,24.8,139.1
RT_LOG_01801,USR_DRV_01,EV_08,Mahindra XUV 3XO EV,34.1,39.4,76.4,1,Highway,20.7,Uphill,0.72,68.5,74.6
RT_LOG_01802,USR_DRV_08,EV_01,MG Windsor,60.6,52.9,83.8,1,Highway,14.4,Uphill,0.91,128.3,160.7
RT_LOG_01803,USR_DRV_05,EV_02,Tata Punch,95.8,40,47.1,1,City,9.2,Uphill,0.77,126.6,161.1
RT_LOG_01804,USR_DRV_06,EV_04,MG Windsor,45.9,52.9,54.9,1,City,33.7,Downhill,0.71,47.1,149.9
RT_LOG_01805,USR_DRV_10,EV_03,Tata Punch,69.7,40,109.4,1,Highway,40.7,Flat,0.95,148.1,154
RT_LOG_01806,USR_DRV_03,EV_08,Mahindra XUV 3XO EV,13.5,39.4,83,0,Highway,5.7,Downhill,0.75,82.5,44.2
RT_LOG_01807,USR_DRV_09,EV_02,Tata Punch,79.3,40,37.3,0,City,37.4,Flat,0.8,49.2,219.3
RT_LOG_01808,USR_DRV_09,EV_04,MG Windsor,65.7,52.9,81.8,0,Highway,25.5,Uphill,1,39.3,219.1
RT_LOG_01809,USR_DRV_08,EV_06,Mahindra XUV 3XO EV,92.4,39.4,15,0,City,30.1,Downhill,0.82,103.4,414.8
RT_LOG_01810,USR_DRV_10,EV_06,Mahindra XUV 3XO EV,68.1,39.4,51.4,1,City,19.3,Flat,0.87,116.3,247.8
RT_LOG_01811,USR_DRV_08,EV_09,Tata Punch,69.8,40,89.4,0,Highway,23.6,Uphill,0.97,137.3,176.1
RT_LOG_01812,USR_DRV_09,EV_08,Mahindra XUV 3XO EV,24.6,39.4,16.2,0,City,20.8,Downhill,0.74,38.5,102.7
RT_LOG_01813,USR_DRV_05,EV_05,Mahindra XUV 3XO EV,21.8,39.4,30.7,1,City,29.6,Uphill,0.87,139.7,61.8
RT_LOG_01814,USR_DRV_06,EV_03,Tata Punch,37.1,40,30.1,0,City,9.3,Uphill,0.88,68.2,81
RT_LOG_01815,USR_DRV_06,EV_07,MG Windsor,79.1,52.9,52.6,0,City,9.6,Flat,0.8,36.2,275
RT_LOG_01816,USR_DRV_05,EV_08,Mahindra XUV 3XO EV,81.4,39.4,92.5,1,Highway,38.3,Uphill,0.86,104.3,166.8
RT_LOG_01817,USR_DRV_10,EV_04,MG Windsor,64.1,52.9,77.7,0,Highway,24.8,Uphill,0.7,125.4,153.9
RT_LOG_01818,USR_DRV_05,EV_06,Mahindra XUV 3XO EV,75.6,39.4,19.1,0,City,5.1,Flat,0.82,100.5,255.4
RT_LOG_01819,USR_DRV_02,EV_08,Mahindra XUV 3XO EV,31.3,39.4,40.3,1,City,23.3,Uphill,0.93,82.7,92.3
RT_LOG_01820,USR_DRV_04,EV_10,Tata Punch,41.2,40,102.1,1,Highway,25.5,Flat,0.75,101.9,77.8
RT_LOG_01821,USR_DRV_06,EV_03,Tata Punch,74.2,40,74.6,0,Highway,41.2,Uphill,0.85,94.2,147.9
RT_LOG_01822,USR_DRV_01,EV_06,Mahindra XUV 3XO EV,92.5,39.4,29.5,0,City,14.6,Uphill,0.79,73.4,262.4
RT_LOG_01823,USR_DRV_04,EV_06,Mahindra XUV 3XO EV,79.5,39.4,89.7,1,Highway,9.1,Uphill,0.74,89.2,162.6
RT_LOG_01824,USR_DRV_10,EV_08,Mahindra XUV 3XO EV,27.9,39.4,108.1,0,Highway,6.4,Flat,0.85,82.5,78.4
RT_LOG_01825,USR_DRV_02,EV_09,Tata Punch,29.6,40,50,0,City,30.5,Flat,0.95,80.6,102.5
RT_LOG_01826,USR_DRV_03,EV_07,MG Windsor,94.3,52.9,92.8,0,Highway,35,Downhill,0.72,120.2,288.9
RT_LOG_01827,USR_DRV_08,EV_04,MG Windsor,10.9,52.9,78.3,0,Highway,16.6,Flat,0.83,49.3,39.6
RT_LOG_01828,USR_DRV_04,EV_06,Mahindra XUV 3XO EV,75.6,39.4,106.5,0,Highway,8.8,Downhill,0.96,56.7,294.5
RT_LOG_01829,USR_DRV_04,EV_05,Mahindra XUV 3XO EV,35.1,39.4,92.3,1,Highway,21.4,Uphill,0.98,90.9,87.4
RT_LOG_01830,USR_DRV_02,EV_05,Mahindra XUV 3XO EV,30.2,39.4,76.1,1,Highway,37.9,Downhill,0.94,43,125.7
RT_LOG_01831,USR_DRV_01,EV_10,Tata Punch,62.9,40,42.6,0,City,6.8,Downhill,0.87,74.6,200.4
RT_LOG_01832,USR_DRV_09,EV_04,MG Windsor,84.9,52.9,77.4,0,Highway,25,Uphill,0.9,47.1,256
RT_LOG_01833,USR_DRV_05,EV_07,MG Windsor,34.9,52.9,97.9,1,Highway,26.6,Uphill,0.75,137.1,65.2
RT_LOG_01834,USR_DRV_08,EV_06,Mahindra XUV 3XO EV,67.2,39.4,103.9,0,Highway,40,Downhill,0.73,90.9,199.2
RT_LOG_01835,USR_DRV_02,EV_08,Mahindra XUV 3XO EV,77.1,39.4,102.9,0,Highway,35.3,Uphill,0.86,32.2,187
RT_LOG_01836,USR_DRV_08,EV_02,Tata Punch,51.6,40,103.8,1,Highway,38.9,Uphill,0.98,122.6,92.9
RT_LOG_01837,USR_DRV_04,EV_07,MG Windsor,54.7,52.9,35.9,1,City,41.3,Flat,0.72,110.3,149
RT_LOG_01838,USR_DRV_04,EV_09,Tata Punch,55.2,40,108.2,0,Highway,33.7,Downhill,0.77,148,140.9
RT_LOG_01839,USR_DRV_09,EV_02,Tata Punch,34.8,40,95.9,0,Highway,32.3,Downhill,0.9,130.6,107.4
RT_LOG_01840,USR_DRV_10,EV_03,Tata Punch,85,40,91.1,0,Highway,18.7,Flat,0.87,66.7,216.4
RT_LOG_01841,USR_DRV_04,EV_04,MG Windsor,84.1,52.9,74,1,Highway,32.5,Downhill,0.93,114.4,353.4
RT_LOG_01842,USR_DRV_01,EV_06,Mahindra XUV 3XO EV,27.6,39.4,70.9,0,Highway,9.5,Flat,0.94,16.6,107
RT_LOG_01843,USR_DRV_09,EV_03,Tata Punch,86.8,40,83.8,1,Highway,17.9,Flat,0.92,11.1,239.8
RT_LOG_01844,USR_DRV_09,EV_06,Mahindra XUV 3XO EV,84.4,39.4,49.2,0,City,6.6,Uphill,0.72,24.7,189
RT_LOG_01845,USR_DRV_08,EV_04,MG Windsor,46,52.9,112,1,Highway,12.6,Uphill,0.74,68.8,81
RT_LOG_01846,USR_DRV_06,EV_09,Tata Punch,74.9,40,95.6,0,Highway,18.1,Downhill,0.72,6,180.9
RT_LOG_01847,USR_DRV_06,EV_07,MG Windsor,18.1,52.9,90.3,0,Highway,8.2,Uphill,0.96,124,43.1
RT_LOG_01848,USR_DRV_08,EV_10,Tata Punch,26.7,40,105.5,0,Highway,8.7,Uphill,0.77,143.7,41.6
RT_LOG_01849,USR_DRV_03,EV_09,Tata Punch,92,40,91.9,1,Highway,6,Flat,0.86,66.2,178.2
RT_LOG_01850,USR_DRV_07,EV_07,MG Windsor,10.4,52.9,26.8,0,City,19,Uphill,0.78,123.5,29.8
RT_LOG_01851,USR_DRV_02,EV_01,MG Windsor,90.4,52.9,113.2,1,Highway,28.5,Flat,0.8,131.5,243.7
RT_LOG_01852,USR_DRV_05,EV_07,MG Windsor,84.5,52.9,54,0,City,6.4,Downhill,0.87,5.2,347.1
RT_LOG_01853,USR_DRV_04,EV_01,MG Windsor,33.8,52.9,88.9,1,Highway,10,Downhill,0.96,43.2,134.9
RT_LOG_01854,USR_DRV_05,EV_08,Mahindra XUV 3XO EV,20.4,39.4,38.7,0,City,39.3,Downhill,0.82,120.6,84.9
RT_LOG_01855,USR_DRV_07,EV_05,Mahindra XUV 3XO EV,72.6,39.4,37.8,0,City,23.7,Uphill,0.98,78.8,257.1
RT_LOG_01856,USR_DRV_06,EV_06,Mahindra XUV 3XO EV,20.1,39.4,48.2,1,City,24.9,Uphill,0.74,76.2,46.7
RT_LOG_01857,USR_DRV_04,EV_01,MG Windsor,67.8,52.9,106.3,0,Highway,34.2,Uphill,0.95,124,182
RT_LOG_01858,USR_DRV_01,EV_04,MG Windsor,37.5,52.9,38.6,0,City,23.8,Flat,0.86,69.3,153.5
RT_LOG_01859,USR_DRV_09,EV_04,MG Windsor,75.9,52.9,31.2,1,City,21.6,Uphill,0.73,109,173
RT_LOG_01860,USR_DRV_10,EV_02,Tata Punch,94.8,40,78.7,1,Highway,40.9,Flat,0.86,62.4,224.6
RT_LOG_01861,USR_DRV_03,EV_01,MG Windsor,93.1,52.9,41.2,0,City,36.9,Flat,0.97,93.6,406.2
RT_LOG_01862,USR_DRV_06,EV_08,Mahindra XUV 3XO EV,51.6,39.4,25.7,1,City,7.5,Flat,0.91,76.7,176.1
RT_LOG_01863,USR_DRV_05,EV_02,Tata Punch,60.9,40,25.8,0,City,36.1,Downhill,0.72,95.1,176.5
RT_LOG_01864,USR_DRV_05,EV_02,Tata Punch,95.9,40,20.8,1,City,25.1,Uphill,0.71,110.9,163.1
RT_LOG_01865,USR_DRV_03,EV_07,MG Windsor,98.5,52.9,79.2,0,Highway,18.8,Uphill,0.95,120.1,313.2
RT_LOG_01866,USR_DRV_01,EV_05,Mahindra XUV 3XO EV,84.9,39.4,21.9,0,City,9,Downhill,0.72,32.9,305.6
RT_LOG_01867,USR_DRV_07,EV_02,Tata Punch,71.9,40,17,0,City,10.5,Uphill,0.83,99.7,148.5
RT_LOG_01868,USR_DRV_03,EV_01,MG Windsor,12.9,52.9,105.1,0,Highway,19.5,Uphill,0.92,15.2,33.1
RT_LOG_01869,USR_DRV_07,EV_09,Tata Punch,62.5,40,28.6,1,City,27.4,Flat,0.72,76.8,141.3
RT_LOG_01870,USR_DRV_10,EV_01,MG Windsor,12.3,52.9,79.7,1,Highway,8.3,Flat,0.9,29.9,36.9
RT_LOG_01871,USR_DRV_04,EV_09,Tata Punch,83.2,40,44.7,1,City,37.7,Downhill,0.82,25.7,233.6
RT_LOG_01872,USR_DRV_05,EV_06,Mahindra XUV 3XO EV,88.3,39.4,103.5,0,Highway,42,Flat,0.87,84.3,270.9
RT_LOG_01873,USR_DRV_02,EV_08,Mahindra XUV 3XO EV,85.1,39.4,81.6,0,Highway,20.1,Flat,0.95,115.1,367.4
RT_LOG_01874,USR_DRV_03,EV_03,Tata Punch,42.4,40,40.9,0,City,10.3,Flat,0.76,90.2,110
RT_LOG_01875,USR_DRV_03,EV_01,MG Windsor,62.5,52.9,103.4,1,Highway,34.5,Uphill,0.96,59.5,144.5
RT_LOG_01876,USR_DRV_03,EV_07,MG Windsor,67.7,52.9,84.2,0,Highway,39.1,Uphill,0.82,99.5,174.3
RT_LOG_01877,USR_DRV_05,EV_09,Tata Punch,12.2,40,25.8,1,City,35.6,Uphill,0.88,55.9,24
RT_LOG_01878,USR_DRV_03,EV_02,Tata Punch,19.6,40,27.8,0,City,11.3,Uphill,0.86,63.7,44.8
RT_LOG_01879,USR_DRV_05,EV_10,Tata Punch,82.2,40,81.5,1,Highway,34.3,Downhill,0.9,23.4,252.1
RT_LOG_01880,USR_DRV_01,EV_01,MG Windsor,55,52.9,84,1,Highway,5.9,Downhill,0.77,124,166.5
RT_LOG_01881,USR_DRV_02,EV_10,Tata Punch,19.9,40,34.6,0,City,8.2,Uphill,0.71,63.5,35.9
RT_LOG_01882,USR_DRV_09,EV_04,MG Windsor,45.4,52.9,48.3,1,City,41.2,Uphill,0.86,78.9,108.9
RT_LOG_01883,USR_DRV_01,EV_09,Tata Punch,24.2,40,38,1,City,16.8,Uphill,0.76,108.6,41
RT_LOG_01884,USR_DRV_02,EV_03,Tata Punch,27.9,40,100.9,0,Highway,37.1,Uphill,0.97,5.2,54.7
RT_LOG_01885,USR_DRV_04,EV_01,MG Windsor,15.5,52.9,36.9,1,City,14.2,Uphill,0.92,149.1,43.6
RT_LOG_01886,USR_DRV_10,EV_02,Tata Punch,65.1,40,35.6,0,City,9.5,Flat,0.82,5.4,177.9
RT_LOG_01887,USR_DRV_02,EV_07,MG Windsor,61.1,52.9,47.8,0,City,30.4,Flat,0.98,112.6,282.8
RT_LOG_01888,USR_DRV_09,EV_10,Tata Punch,75.4,40,30.5,1,City,16.1,Flat,0.98,130.7,235.8
RT_LOG_01889,USR_DRV_08,EV_05,Mahindra XUV 3XO EV,45,39.4,17,1,City,30.3,Flat,0.83,134.1,158.7
RT_LOG_01890,USR_DRV_04,EV_08,Mahindra XUV 3XO EV,17.4,39.4,35.9,0,City,16.8,Downhill,0.88,98.6,85.5
RT_LOG_01891,USR_DRV_06,EV_09,Tata Punch,22.7,40,76.8,0,Highway,12,Uphill,0.94,101.4,50.1
RT_LOG_01892,USR_DRV_04,EV_06,Mahindra XUV 3XO EV,78.6,39.4,88.6,0,Highway,21.5,Uphill,0.98,93,261.9
RT_LOG_01893,USR_DRV_10,EV_05,Mahindra XUV 3XO EV,87.7,39.4,89.9,0,Highway,8.5,Downhill,0.74,132.8,308.5
RT_LOG_01894,USR_DRV_03,EV_09,Tata Punch,91.9,40,51.8,0,City,24,Downhill,0.98,46.9,372.2
RT_LOG_01895,USR_DRV_07,EV_03,Tata Punch,13,40,92.5,0,Highway,23.4,Downhill,0.8,24.7,33.4
RT_LOG_01896,USR_DRV_06,EV_04,MG Windsor,47,52.9,53,0,City,17.7,Uphill,0.71,47.7,115.9
RT_LOG_01897,USR_DRV_02,EV_09,Tata Punch,95.5,40,74.8,0,Highway,30.4,Flat,0.89,119,296.1
RT_LOG_01898,USR_DRV_06,EV_10,Tata Punch,11.6,40,75.1,0,Highway,7.3,Downhill,0.75,13,30.1
RT_LOG_01899,USR_DRV_01,EV_01,MG Windsor,17.7,52.9,35.9,1,City,8.2,Flat,0.92,113.1,58.7
RT_LOG_01900,USR_DRV_03,EV_10,Tata Punch,76.2,40,73.1,0,Highway,9.6,Downhill,0.97,142.2,270.8
RT_LOG_01901,USR_DRV_01,EV_08,Mahindra XUV 3XO EV,76.2,39.4,103.8,0,Highway,40.4,Downhill,0.97,114.3,300.7
RT_LOG_01902,USR_DRV_01,EV_05,Mahindra XUV 3XO EV,69,39.4,54.1,1,City,41.5,Downhill,0.79,124.7,236.2
RT_LOG_01903,USR_DRV_10,EV_02,Tata Punch,40,40,29.6,0,City,40.7,Uphill,0.85,26.6,82.7
RT_LOG_01904,USR_DRV_09,EV_07,MG Windsor,17.5,52.9,94.1,0,Highway,39.8,Flat,0.92,23.3,56.4
RT_LOG_01905,USR_DRV_03,EV_07,MG Windsor,50.8,52.9,35.4,1,City,31,Uphill,0.98,140.1,156.6
RT_LOG_01906,USR_DRV_03,EV_03,Tata Punch,34.8,40,53.3,1,City,37.7,Uphill,0.96,69.1,77.5
RT_LOG_01907,USR_DRV_05,EV_10,Tata Punch,36.4,40,107.3,0,Highway,26.4,Downhill,0.76,7.2,92.8
RT_LOG_01908,USR_DRV_02,EV_09,Tata Punch,37.3,40,114.7,0,Highway,9.6,Uphill,0.96,122.7,71.2
RT_LOG_01909,USR_DRV_05,EV_07,MG Windsor,89.1,52.9,94.6,0,Highway,10.6,Uphill,0.94,67.8,222.4
RT_LOG_01910,USR_DRV_06,EV_03,Tata Punch,42.1,40,15.7,1,City,29.4,Uphill,0.94,98.2,92.1
RT_LOG_01911,USR_DRV_02,EV_02,Tata Punch,70.4,40,104.8,0,Highway,24.7,Uphill,0.77,129.3,118.8
RT_LOG_01912,USR_DRV_05,EV_04,MG Windsor,40.4,52.9,92.5,0,Highway,31.8,Downhill,0.86,90.1,152
RT_LOG_01913,USR_DRV_01,EV_07,MG Windsor,46.5,52.9,28.9,0,City,35.2,Flat,0.75,28.3,161.4
RT_LOG_01914,USR_DRV_05,EV_04,MG Windsor,69.1,52.9,73.7,0,Highway,14.1,Flat,0.74,63.2,225.4
RT_LOG_01915,USR_DRV_09,EV_07,MG Windsor,10.4,52.9,34.9,0,City,31.4,Downhill,0.96,60.8,57.1
RT_LOG_01916,USR_DRV_04,EV_03,Tata Punch,15.6,40,19.2,1,City,25.4,Downhill,0.89,137.3,48.2
RT_LOG_01917,USR_DRV_02,EV_05,Mahindra XUV 3XO EV,12.9,39.4,23.4,1,City,35.1,Flat,0.73,105,39.9
