vehicle_id,driver_id,trip_id,manufacturer,car_model,manufacturing_year,vehicle_age_years,vehicle_weight_kg,battery_capacity_kwh,max_range_km,motor_power_kw,max_power_bhp,odometer_km,current_battery_percent,state_of_charge_soc,state_of_health_soh,battery_voltage,battery_temperature_c,battery_cycle_count,charging_status,charging_type,charging_power_kw,charging_duration_min,regenerative_braking_kwh,energy_consumed_kwh,energy_efficiency_wh_per_km,estimated_remaining_range_km,current_speed_kmph,average_speed_kmph,acceleration_rate,harsh_braking_count,sharp_turn_count,idle_time_minutes,brake_usage_frequency,driving_mode,driver_behavior_score,cruise_control_usage,trip_distance_km,trip_duration_min,start_city,destination_city,road_type,traffic_level,elevation_gain_m,avg_gradient_percent,stops_count,route_risk_score,outside_temperature_c,humidity_percent,weather_condition,wind_speed_kmph,road_condition,air_conditioning_usage,heater_usage,season,maintenance_status,maintenance_required,last_service_days,tire_pressure_psi,brake_health_percent,motor_temperature_c,inverter_temperature_c,error_codes_count,downtime_hours,in_garage_or_running,timestamp,hour,day_of_week,weekend_flag,month,quarter,trip_feasible,failure_risk_score,charging_time_remaining_min,anomaly_flag
EV_0003,DRV_008,TRIP_004568,MG,Comet EV,2024,2,815,17.3,230,41.42,41.42,98208.45,1.24,1.24,85.62,684.29,31.73,2596,1,Slow AC,5.7,182.11,3.97,5.81,117.3,4.38,64.8,61.52,7.84,7,1,18.89,0.46,Normal,60.98,0,49.51,48.29,Kochi,Hyderabad,Mixed,Medium,1275.29,8.25,2,50.74,28.37,86.03,Rainy,48.12,Wet,0,0,Winter,Good,0,130,34.72,85.5,47.41,37.91,8,93.52,Running,2025-11-04 18:36:25,18,Tuesday,0,11,4,0,14.22,179.85,0
EV_0002,DRV_008,TRIP_004569,MG,Comet EV,2019,7,815,17.3,230,41.42,41.42,140648.06,58.22,58.22,77.82,432.16,42.86,2044,0,DC Fast,321.93,3.22,0.53,6.25,102.79,234.49,54.27,47.91,1.38,11,6,11.18,0.33,Eco,64.86,0,60.85,76.21,Hyderabad,Pune,City,Medium,1931.3,0.97,10,87.7,34.33,41.77,Rainy,52.45,Wet,1,0,Winter,Warning,0,83,33.08,69.5,55.96,52.95,7,114.9,Running,2025-01-07 09:34:13,9,Tuesday,0,1,1,1,21.92,1.35,0
EV_0003,DRV_001,TRIP_004570,Mahindra,BE 6,2021,5,1950,59.0,683,170.0,228.0,152367.62,62.01,62.01,79.24,646.2,36.68,2691,0,Fast AC,17.04,207.75,13.81,18.96,191.37,398.36,70.04,53.95,3.3,2,8,11.25,0.53,Sport,74.1,1,99.1,110.21,Pune,Kochi,Highway,Medium,427.1,4.67,3,90.1,32.77,67.76,Stormy,26.33,Damaged,1,0,Monsoon,Good,0,303,27.39,87.0,50.96,45.83,10,10.98,Running,2026-07-09 09:34:00,9,Thursday,0,7,3,1,18.44,78.92,0
EV_0004,DRV_003,TRIP_004571,MG,ZS EV,2023,3,1540,50.3,461,129.0,174.33,32868.42,61.29,61.29,87.55,516.39,40.04,1422,0,Slow AC,5.47,551.74,8.68,11.47,133.67,380.48,21.89,21.53,7.02,16,10,10.15,0.69,Sport,31.94,0,85.83,239.19,Chennai,Coimbatore,City,Medium,266.29,2.3,17,30.22,38.79,86.52,Sunny,9.65,Good,1,0,Summer,Good,0,303,34.67,70.0,49.58,53.95,7,157.09,Running,2026-03-08 12:13:26,12,Sunday,1,3,1,1,17.36,213.58,0
EV_0016,DRV_009,TRIP_004572,Mahindra,XUV BXO EV,2026,0,1400,40.0,456,100.0,148.0,43730.67,74.26,74.26,89.4,482.71,38.72,2650,0,DC Fast,210.94,11.38,12.49,2.58,162.6,374.86,74.38,69.26,4.0,1,12,1.1,0.54,Sport,68.0,1,15.89,13.77,Kochi,Kochi,Highway,Low,1478.85,10.93,2,30.07,30.81,70.91,Sunny,28.8,Good,1,0,Monsoon,Good,0,54,34.78,98.5,45.11,41.72,1,21.34,Running,2026-06-08 02:57:38,2,Monday,0,6,2,1,3.77,2.93,0
EV_0017,DRV_009,TRIP_004573,Tata,Curvv EV,2021,5,1500,55.0,502,123.0,165.0,211657.9,72.1,72.1,86.84,326.49,26.22,790,0,Fast AC,16.12,204.71,9.26,79.57,160.34,406.32,74.07,66.39,7.7,2,15,2.32,0.22,Sport,50.4,0,496.25,448.49,Delhi,Coimbatore,Mixed,Low,411.72,11.51,5,26.15,14.84,45.17,Sunny,46.36,Good,0,1,Summer,Good,0,261,25.13,87.0,38.4,37.58,7,130.21,Running,2026-04-02 10:24:24,10,Thursday,0,4,2,0,14.29,57.11,0
EV_0010,DRV_006,TRIP_004574,Mahindra,XUV BXO EV,2018,8,1400,40.0,456,100.0,148.0,89345.63,25.07,25.07,77.3,538.11,35.63,1675,0,Fast AC,13.63,176.08,4.53,27.78,164.21,125.31,77.94,61.52,6.58,1,10,11.36,0.22,Sport,63.26,1,169.18,165.0,Coimbatore,Coimbatore,Highway,Medium,2437.47,8.88,5,13.7,23.82,73.86,Sunny,8.44,Good,0,0,Summer,Good,0,283,34.47,82.5,50.5,49.5,5,40.82,Running,2026-04-18 10:22:58,10,Saturday,1,4,2,0,17.8,131.94,0
EV_0007,DRV_005,TRIP_004575,Tata,Curvv EV,2021,5,1500,55.0,502,123.0,165.0,49131.71,38.05,38.05,87.07,703.95,42.06,732,0,DC Fast,79.87,41.32,12.73,6.71,199.34,172.48,135.34,128.26,0.84,14,11,1.8,0.47,Eco,52.98,1,33.65,15.74,Kochi,Delhi,Highway,Low,506.64,2.29,2,23.61,27.65,72.39,Sunny,21.07,Good,0,0,Monsoon,Good,0,37,29.1,69.0,48.25,46.6,1,106.36,Garage,2026-07-08 13:35:22,13,Wednesday,0,7,3,1,14.23,25.6,0
EV_0011,DRV_007,TRIP_004576,MG,Windsor EV,2018,8,1800,52.9,449,100.0,134.0,92176.59,50.99,50.99,82.42,574.97,43.69,395,0,Fast AC,15.91,199.5,11.3,106.35,247.86,166.26,127.84,95.22,1.15,20,11,4.66,0.42,Eco,40.05,1,429.06,270.36,Coimbatore,Coimbatore,Highway,Low,1432.58,3.11,3,45.23,30.03,69.99,Sunny,20.87,Good,1,0,Winter,Warning,0,200,33.62,54.0,61.2,56.74,2,136.07,Running,2026-01-08 05:28:24,5,Thursday,0,1,1,0,21.39,97.77,0
EV_0020,DRV_010,TRIP_004577,Tata,Punch EV,2020,6,1300,40.0,350,95.0,127.0,165699.84,24.18,24.18,80.42,628.59,37.45,1895,1,Fast AC,12.88,186.34,12.7,1.22,142.84,106.65,40.48,35.89,6.33,18,4,2.36,0.36,Normal,39.01,0,8.52,14.24,Chennai,Pune,City,Low,184.71,6.81,6,79.82,34.69,63.38,Sunny,30.2,Good,1,0,Monsoon,Good,0,286,25.85,61.0,47.75,49.73,0,164.45,Running,2026-07-05 02:57:32,2,Sunday,1,7,3,1,17.64,141.28,0
EV_0013,DRV_004,TRIP_004578,MG,Windsor EV,2018,8,1800,52.9,449,100.0,134.0,231208.72,76.91,76.91,77.25,603.52,37.51,1687,0,Slow AC,3.16,1004.43,2.82,2.66,156.27,397.76,61.37,51.79,2.37,12,9,5.84,0.66,Normal,55.39,0,17.04,19.74,Delhi,Kochi,Mixed,Medium,2419.36,6.86,4,67.7,26.53,76.1,Rainy,30.3,Wet,0,0,Summer,Warning,0,83,34.51,66.0,49.44,41.72,3,118.97,Running,2025-04-15 15:22:40,15,Tuesday,0,4,2,1,20.44,231.92,0
EV_0011,DRV_006,TRIP_004579,Tata,Curvv EV,2021,5,1500,55.0,502,123.0,165.0,210099.48,50.6,50.6,86.09,583.06,36.1,978,0,Fast AC,9.49,347.73,11.4,1.79,130.03,351.63,33.33,28.42,1.19,20,2,59.04,0.24,Normal,53.43,0,13.73,28.99,Hyderabad,Hyderabad,City,High,2407.33,6.65,21,57.71,28.79,61.17,Sunny,2.21,Good,0,0,Winter,Warning,0,128,34.37,60.0,49.26,48.94,9,83.96,Running,2026-12-13 19:36:52,19,Sunday,1,12,4,1,22.73,171.78,0
EV_0012,DRV_005,TRIP_004580,Mahindra,BE 6,2018,8,1950,59.0,683,170.0,228.0,134839.99,88.66,88.66,77.35,411.95,38.99,1663,0,Fast AC,16.27,217.58,10.41,0.39,169.15,644.39,40.82,39.98,5.33,13,13,2.75,0.28,Sport,38.51,0,2.3,3.45,Mumbai,Mumbai,City,Low,1537.72,14.26,25,55.5,33.85,93.92,Sunny,45.81,Good,1,0,Monsoon,Warning,0,133,33.19,64.5,54.51,50.87,3,11.34,Running,2026-06-08 11:49:18,11,Monday,0,6,2,1,20.79,24.67,0
EV_0015,DRV_002,TRIP_004581,Mahindra,BE 6,2020,6,1950,59.0,683,170.0,228.0,170747.12,41.06,41.06,78.18,449.81,43.02,2249,0,Slow AC,3.3,1072.73,5.99,14.16,181.27,278.48,46.32,43.78,4.23,2,0,89.3,0.4,Eco,83.31,0,78.09,107.02,Chennai,Chennai,City,High,430.17,3.5,7,19.93,39.12,85.24,Cloudy,14.16,Good,1,0,Winter,Good,0,106,25.49,85.0,54.93,57.19,0,64.5,Running,2025-02-05 20:39:29,20,Wednesday,0,2,1,1,12.2,632.27,0
EV_0014,DRV_007,TRIP_004582,Tata,Curvv EV,2026,0,1500,55.0,502,123.0,165.0,215707.08,52.77,52.77,88.05,551.58,30.9,2988,1,Slow AC,4.87,677.62,6.47,1.72,134.1,355.58,38.79,35.64,4.13,16,12,6.35,0.67,Eco,37.61,0,12.83,21.6,Coimbatore,Chennai,City,Medium,606.48,7.21,21,48.06,26.19,58.33,Sunny,42.92,Good,0,0,Winter,Good,0,356,38.2,76.0,43.4,34.62,4,86.09,Running,2026-02-24 03:16:41,3,Tuesday,0,2,1,1,11.99,320.04,0
EV_0019,DRV_002,TRIP_004583,MG,Windsor EV,2024,2,1800,52.9,449,100.0,134.0,111590.7,99.15,99.15,90.14,540.88,30.16,1465,0,DC Fast,144.6,21.95,3.06,2.18,142.71,561.51,47.06,33.59,7.81,0,4,9.07,0.24,Normal,70.57,0,15.25,27.24,Coimbatore,Coimbatore,City,Medium,109.1,9.0,23,33.09,22.12,57.86,Sunny,13.58,Good,0,0,Winter,Good,0,182,27.42,96.0,45.12,40.32,2,176.24,Garage,2026-02-05 05:13:47,5,Thursday,0,2,1,1,5.96,0.19,0
EV_0003,DRV_003,TRIP_004584,Tata,Punch EV,2021,5,1300,40.0,350,95.0,127.0,122888.18,25.72,25.72,83.76,639.48,31.97,1559,0,Slow AC,3.56,674.16,3.94,2.13,142.98,113.33,83.01,75.56,6.71,6,14,79.05,0.82,Normal,46.87,1,14.91,11.84,Bangalore,Pune,Highway,High,253.47,2.02,2,57.14,22.33,56.86,Sunny,22.63,Good,0,0,Summer,Good,0,81,29.31,81.0,49.98,43.37,9,68.06,Running,2025-05-17 20:53:41,20,Saturday,1,5,2,1,18.06,500.77,0
EV_0003,DRV_010,TRIP_004585,Mahindra,XUV BXO EV,2024,2,1400,40.0,456,100.0,148.0,159532.13,21.7,21.7,93.06,749.07,34.68,734,0,Fast AC,21.15,113.48,3.66,1.28,152.57,116.74,54.11,40.71,7.37,9,4,1.32,0.21,Normal,53.89,0,8.37,12.34,Kochi,Bangalore,City,Low,142.23,2.23,17,51.01,31.66,86.06,Cloudy,38.51,Good,1,0,Summer,Good,0,272,35.76,82.5,51.57,38.34,3,43.62,Running,2026-04-21 14:23:10,14,Tuesday,0,4,2,1,9.36,88.85,0
EV_0002,DRV_008,TRIP_004586,Tata,Punch EV,2025,1,1300,40.0,350,95.0,127.0,203919.74,61.8,61.8,92.99,535.44,28.63,1252,1,Slow AC,5.4,444.44,4.88,9.8,127.77,304.72,57.6,46.56,2.38,9,12,11.65,0.6,Sport,56.86,0,76.73,98.88,Bangalore,Coimbatore,Mixed,Medium,519.31,1.94,0,25.25,18.58,42.48,Sunny,42.48,Good,0,0,Winter,Good,0,114,31.79,84.5,39.51,35.24,8,41.71,Running,2026-11-30 01:37:04,1,Monday,0,11,4,1,12.13,169.78,0
EV_0018,DRV_007,TRIP_004587,Mahindra,BE 6,2023,3,1950,59.0,683,170.0,228.0,57945.51,91.19,91.19,93.64,753.56,25.82,89,0,Slow AC,4.83,732.92,13.49,105.25,183.7,610.28,54.39,44.69,4.38,14,6,64.52,0.54,Sport,49.86,0,572.93,769.21,Bangalore,Coimbatore,City,High,2492.03,12.29,11,68.48,20.58,73.5,Sunny,15.01,Good,0,0,Monsoon,Good,0,105,36.78,73.0,31.66,31.85,2,76.39,Running,2025-09-29 20:55:02,20,Monday,0,9,3,1,11.34,64.57,0
EV_0011,DRV_004,TRIP_004588,MG,ZS EV,2020,6,1540,50.3,461,129.0,174.33,148057.17,66.28,66.28,86.11,328.38,32.97,472,0,DC Fast,89.72,33.64,2.14,0.19,130.53,421.35,16.33,14.63,0.81,15,9,9.32,0.52,Sport,54.07,0,1.44,5.91,Coimbatore,Kochi,City,Medium,1621.06,14.72,9,85.82,28.06,77.04,Foggy,26.15,Wet,0,0,Winter,Warning,0,16,36.57,65.5,50.31,44.17,10,43.89,Running,2025-10-07 21:47:32,21,Tuesday,0,10,4,1,22.6,11.34,0
EV_0008,DRV_008,TRIP_004589,Mahindra,XEV 9S,2024,2,2150,79.0,679,210.0,282.0,246507.85,90.71,90.71,90.6,318.05,48.45,1197,0,Fast AC,7.66,618.8,7.03,11.47,236.98,467.83,93.89,79.8,7.31,17,13,8.59,0.71,Sport,24.57,1,48.39,36.38,Delhi,Bangalore,Highway,Medium,322.35,6.9,5,93.06,38.05,52.71,Sunny,58.28,Good,1,0,Winter,Good,0,271,36.22,70.5,58.98,56.0,6,159.41,Running,2025-12-23 03:48:28,3,Tuesday,0,12,4,1,15.23,57.49,0
EV_0018,DRV_003,TRIP_004590,Tata,Curvv EV,2020,6,1500,55.0,502,123.0,165.0,210603.33,49.36,49.36,80.51,608.62,42.99,1873,0,DC Fast,153.37,21.52,3.12,12.52,188.4,236.74,106.54,102.13,6.36,16,12,13.66,0.63,Normal,30.92,1,66.47,39.05,Coimbatore,Hyderabad,Highway,Medium,2107.75,3.44,0,54.11,29.97,75.02,Cloudy,51.61,Good,0,0,Monsoon,Good,0,270,38.92,64.0,55.16,51.74,2,59.34,Running,2025-07-14 22:11:33,22,Monday,0,7,3,1,18.37,10.9,0
EV_0020,DRV_007,TRIP_004591,MG,Windsor EV,2018,8,1800,52.9,449,100.0,134.0,71497.49,51.36,51.36,82.69,492.04,27.88,328,0,DC Fast,181.86,17.45,2.55,2.89,162.24,255.85,66.03,61.9,1.36,4,2,11.44,0.83,Eco,84.92,0,17.8,17.25,Pune,Pune,Mixed,Medium,2388.38,3.87,5,7.69,20.19,49.41,Sunny,4.73,Good,0,0,Monsoon,Warning,0,344,26.42,78.0,41.92,36.35,9,93.61,Running,2025-08-09 13:06:05,13,Saturday,1,8,3,1,20.58,8.49,0
EV_0003,DRV_005,TRIP_004592,Tata,Curvv EV,2023,3,1500,55.0,502,123.0,165.0,197123.81,32.03,32.03,90.67,595.55,41.33,833,0,DC Fast,326.24,10.12,14.36,10.77,185.09,156.37,96.98,79.26,1.32,10,11,38.55,1.0,Normal,59.54,1,58.17,44.03,Pune,Mumbai,Highway,High,1273.83,12.81,1,34.81,32.02,62.46,Rainy,18.41,Wet,1,0,Winter,Good,0,43,25.34,79.0,52.02,48.1,0,172.09,Running,2026-11-24 21:33:25,21,Tuesday,0,11,4,1,9.08,6.88,0
EV_0013,DRV_006,TRIP_004593,Tata,Punch EV,2023,3,1300,40.0,350,95.0,127.0,186251.08,57.49,57.49,83.58,796.2,35.87,2604,0,Fast AC,14.6,164.38,8.91,70.79,150.36,240.88,51.04,46.43,1.92,9,8,9.34,0.78,Normal,64.24,0,470.83,608.44,Coimbatore,Chennai,City,Medium,177.93,2.4,28,67.83,30.92,66.56,Rainy,15.91,Wet,1,0,Winter,Good,0,340,28.18,80.5,46.26,42.18,10,94.59,Running,2025-10-06 20:43:35,20,Monday,0,10,4,0,17.98,69.88,0
EV_0004,DRV_005,TRIP_004594,Mahindra,XEV 9S,2020,6,2150,79.0,679,210.0,282.0,160408.43,87.27,87.27,87.19,508.92,32.19,203,0,DC Fast,150.29,31.54,9.54,1.18,202.51,526.7,75.93,55.92,5.44,20,6,14.22,0.76,Eco,34.68,1,5.85,6.28,Bangalore,Chennai,Highway,Medium,84.84,1.57,4,19.35,21.98,72.28,Cloudy,52.68,Good,0,0,Winter,Warning,0,342,35.84,58.0,41.36,43.94,8,93.54,Running,2025-11-17 05:22:54,5,Monday,0,11,4,1,22.7,4.02,0
EV_0015,DRV_002,TRIP_004595,MG,ZS EV,2022,4,1540,50.3,461,129.0,174.33,7841.27,87.34,87.34,89.65,324.73,37.75,588,0,Slow AC,4.91,614.66,2.85,9.13,137.17,528.36,34.63,33.55,6.52,2,4,8.89,0.51,Normal,70.44,0,66.53,118.98,Kochi,Chennai,City,Medium,273.0,1.27,11,55.6,30.4,91.0,Cloudy,18.55,Good,1,0,Monsoon,Good,0,18,33.04,89.0,52.81,50.47,0,59.1,Running,2025-09-10 23:07:32,23,Wednesday,0,9,3,1,7.34,77.82,0
EV_0018,DRV_008,TRIP_004596,Mahindra,XUV BXO EV,2019,7,1400,40.0,456,100.0,148.0,24721.32,64.06,64.06,85.14,707.2,37.36,215,1,Slow AC,3.15,761.9,11.56,95.71,206.67,254.42,124.42,118.9,4.94,1,9,53.31,0.5,Normal,69.68,1,463.11,233.7,Pune,Mumbai,Highway,High,696.17,11.22,4,37.59,29.53,43.09,Sunny,41.85,Good,0,0,Monsoon,Good,0,161,35.59,84.5,56.06,48.6,6,162.45,Running,2026-09-16 17:10:04,17,Wednesday,0,9,3,0,15.59,273.83,0
EV_0012,DRV_006,TRIP_004597,Tata,Punch EV,2020,6,1300,40.0,350,95.0,127.0,225846.05,21.74,21.74,85.09,527.87,33.94,727,0,Slow AC,6.17,388.98,5.03,3.94,140.95,97.17,78.2,62.48,4.58,19,1,15.75,0.88,Normal,46.76,0,27.96,26.85,Kochi,Mumbai,Mixed,Medium,931.48,4.23,5,94.22,24.3,73.66,Sunny,21.19,Good,0,0,Winter,Warning,0,165,36.76,59.5,39.65,38.04,10,94.14,Running,2026-12-26 15:46:53,15,Saturday,1,12,4,1,24.35,304.42,0
EV_0010,DRV_002,TRIP_004598,MG,ZS EV,2024,2,1540,50.3,461,129.0,174.33,89515.16,47.5,47.5,86.63,337.73,46.67,2089,0,Slow AC,3.72,811.29,14.05,1.6,158.95,247.97,41.84,32.2,3.16,6,4,19.33,0.18,Eco,72.52,0,10.09,18.8,Chennai,Pune,Mixed,Medium,1976.6,12.71,4,70.06,40.09,60.15,Foggy,33.16,Wet,1,0,Summer,Good,0,358,39.98,87.0,64.15,50.08,3,106.8,Running,2026-04-17 03:13:20,3,Friday,0,4,2,1,9.84,425.93,0
EV_0014,DRV_010,TRIP_004599,Tata,Curvv EV,2022,4,1500,55.0,502,123.0,165.0,144635.41,91.98,91.98,80.32,728.68,43.49,2833,0,Slow AC,4.4,750.0,7.2,75.81,137.53,604.33,27.04,21.16,7.86,16,15,15.02,0.69,Sport,21.92,0,551.24,1563.06,Chennai,Kochi,City,Medium,1569.41,2.14,14,50.56,36.73,80.5,Sunny,20.98,Good,1,0,Winter,Good,0,172,31.07,68.0,58.89,47.3,3,73.76,Running,2025-02-03 16:57:10,16,Monday,0,2,1,1,17.17,60.15,0
EV_0007,DRV_009,TRIP_004600,MG,ZS EV,2025,1,1540,50.3,461,129.0,174.33,198714.52,90.39,90.39,91.83,441.28,23.11,1542,0,Fast AC,11.24,268.51,9.68,15.11,114.58,654.61,17.66,12.86,6.55,20,4,76.88,1.0,Normal,34.35,0,131.88,615.3,Pune,Bangalore,City,High,1688.36,9.71,8,62.29,19.22,46.62,Sunny,46.67,Good,0,0,Winter,Good,0,238,28.05,68.0,38.5,30.97,4,42.36,Garage,2026-10-10 20:57:48,20,Saturday,1,10,4,1,13.54,25.8,0
EV_0002,DRV_005,TRIP_004601,Tata,Punch EV,2024,2,1300,40.0,350,95.0,127.0,22331.52,13.63,13.63,93.68,476.68,34.3,581,1,DC Fast,312.09,7.69,13.54,7.25,158.27,54.25,49.56,35.5,7.78,14,7,13.34,0.2,Normal,38.16,0,45.78,77.37,Chennai,Coimbatore,Mixed,Medium,171.68,2.39,1,31.5,30.07,62.58,Sunny,8.11,Good,1,0,Monsoon,Good,0,176,29.32,75.0,51.28,45.95,5,61.36,Running,2026-06-18 07:06:49,7,Thursday,0,6,2,1,12.58,6.64,0
EV_0006,DRV_008,TRIP_004602,Tata,Curvv EV,2024,2,1500,55.0,502,123.0,165.0,124598.83,61.05,61.05,92.65,341.13,48.94,710,0,Fast AC,16.14,204.46,10.64,6.0,211.96,260.26,111.99,80.76,2.37,4,10,8.24,0.16,Eco,69.89,1,28.3,21.03,Hyderabad,Mumbai,Highway,Medium,26.59,0.23,0,49.22,37.54,36.78,Sunny,47.76,Good,1,0,Winter,Good,0,107,36.02,90.0,65.34,61.18,6,27.83,Running,2025-11-11 07:51:50,7,Tuesday,0,11,4,1,9.84,79.64,0
EV_0007,DRV_008,TRIP_004603,MG,ZS EV,2019,7,1540,50.3,461,129.0,174.33,209086.23,63.93,63.93,81.54,592.07,31.7,1115,0,Fast AC,17.76,169.93,9.33,0.56,124.84,424.94,20.79,16.44,4.46,13,8,10.88,0.31,Normal,48.62,0,4.47,16.31,Hyderabad,Chennai,City,Medium,803.51,7.43,32,89.38,26.44,37.46,Sunny,12.63,Good,0,0,Monsoon,Warning,0,187,28.65,66.5,43.5,43.83,7,167.6,Running,2025-08-30 04:59:10,4,Saturday,1,8,3,1,21.74,61.29,0
EV_0001,DRV_004,TRIP_004604,MG,ZS EV,2019,7,1540,50.3,461,129.0,174.33,137014.67,40.32,40.32,76.93,689.28,38.88,2267,0,Fast AC,12.21,247.17,10.3,9.08,146.23,228.8,56.98,48.27,3.03,10,5,16.05,0.83,Normal,63.41,0,62.1,77.19,Pune,Delhi,City,Medium,735.3,11.74,8,67.6,28.33,55.29,Sunny,33.09,Good,0,0,Monsoon,Good,0,300,33.59,71.0,48.17,44.94,3,91.71,Running,2026-06-27 02:02:45,2,Saturday,1,6,2,1,18.77,147.51,0
EV_0002,DRV_002,TRIP_004605,Tata,Punch EV,2021,5,1300,40.0,350,95.0,127.0,136719.56,28.6,28.6,85.97,742.34,41.11,942,0,DC Fast,174.73,13.74,6.3,30.93,173.13,104.07,79.93,64.76,6.8,1,11,16.73,0.45,Eco,61.1,0,178.67,165.54,Delhi,Delhi,Mixed,Medium,132.65,0.64,0,85.92,36.32,42.0,Rainy,0.6,Wet,1,0,Winter,Good,0,277,33.94,88.5,56.72,51.77,9,190.15,Running,2026-12-10 00:42:50,0,Thursday,0,12,4,0,15.63,9.81,0
EV_0019,DRV_010,TRIP_004606,MG,ZS EV,2018,8,1540,50.3,461,129.0,174.33,162084.41,68.14,68.14,82.9,353.96,38.26,274,0,Fast AC,17.43,173.15,12.63,4.93,153.62,368.07,41.42,34.52,0.6,16,15,21.51,0.55,Eco,43.7,0,32.06,55.72,Chennai,Kochi,City,High,1415.56,6.86,30,34.07,33.98,65.55,Sunny,46.28,Good,1,0,Monsoon,Warning,0,150,36.05,60.0,48.93,49.62,8,137.07,Running,2025-09-05 09:15:14,9,Friday,0,9,3,1,24.27,55.17,0
EV_0013,DRV_006,TRIP_004607,Tata,Curvv EV,2020,6,1500,55.0,502,123.0,165.0,10344.71,16.73,16.73,82.04,760.72,26.86,1489,1,Fast AC,12.83,257.21,1.78,30.95,161.15,93.81,57.96,50.59,6.74,5,14,72.09,0.39,Sport,48.78,0,192.05,227.77,Delhi,Mumbai,City,High,1200.01,14.79,33,90.62,19.31,44.09,Cloudy,34.55,Good,0,0,Winter,Good,0,268,29.26,80.5,44.92,33.59,6,134.12,Running,2025-12-02 18:59:03,18,Tuesday,0,12,4,0,16.86,214.18,0
EV_0011,DRV_006,TRIP_004608,Tata,Curvv EV,2020,6,1500,55.0,502,123.0,165.0,53949.84,74.18,74.18,78.04,788.64,41.44,2431,0,Fast AC,10.64,310.15,8.48,2.27,140.14,478.3,22.41,21.23,2.51,5,15,19.19,0.22,Normal,59.97,0,16.17,45.7,Delhi,Delhi,City,Medium,1079.84,12.82,36,48.95,36.2,71.29,Rainy,48.57,Wet,1,0,Winter,Good,0,12,25.65,80.5,54.4,47.57,5,55.06,Garage,2026-12-11 15:49:40,15,Friday,0,12,4,1,17.11,80.08,0
EV_0007,DRV_003,TRIP_004609,Mahindra,XUV BXO EV,2022,4,1400,40.0,456,100.0,148.0,108736.91,88.44,88.44,81.81,372.41,39.04,2547,0,DC Fast,288.93,8.31,9.13,23.44,143.22,506.85,54.82,48.44,0.94,8,4,15.32,0.59,Eco,75.18,0,163.63,202.68,Kochi,Coimbatore,City,Medium,196.62,12.42,16,95.12,31.7,92.16,Rainy,10.38,Wet,1,0,Winter,Good,0,47,26.77,80.0,58.5,48.95,2,84.52,Garage,2026-01-04 04:45:03,4,Sunday,1,1,1,1,13.05,0.96,0
EV_0002,DRV_010,TRIP_004610,Tata,Curvv EV,2022,4,1500,55.0,502,123.0,165.0,221553.12,18.39,18.39,81.82,301.99,41.84,2544,1,Fast AC,7.67,430.25,8.37,79.07,145.61,114.12,36.29,35.42,3.69,17,14,21.71,0.78,Sport,33.93,0,543.02,919.85,Hyderabad,Bangalore,City,High,2349.76,1.35,9,42.96,34.11,50.66,Sunny,24.68,Good,1,0,Winter,Good,0,93,30.19,66.5,52.81,46.01,4,30.69,Running,2025-12-30 06:21:36,6,Tuesday,0,12,4,0,17.92,351.13,0
EV_0008,DRV_006,TRIP_004611,MG,Windsor EV,2019,7,1800,52.9,449,100.0,134.0,115654.29,63.33,63.33,82.9,323.82,35.81,774,0,Slow AC,4.31,736.43,3.02,10.1,205.85,248.64,113.52,85.73,5.6,8,1,56.52,0.75,Sport,65.7,1,49.07,34.34,Coimbatore,Hyderabad,Highway,High,1570.62,4.68,2,93.39,26.82,69.52,Rainy,47.83,Wet,0,0,Summer,Warning,0,126,33.17,74.0,53.03,42.62,9,187.04,Running,2026-04-13 18:09:30,18,Monday,0,4,2,1,21.02,270.05,0
EV_0007,DRV_007,TRIP_004612,Tata,Curvv EV,2023,3,1500,55.0,502,123.0,165.0,132654.0,71.7,71.7,83.33,781.31,36.62,2668,1,Fast AC,13.7,240.88,4.4,11.97,172.05,376.57,78.59,72.45,5.01,11,6,7.7,0.32,Sport,53.97,0,69.55,57.6,Bangalore,Coimbatore,Mixed,Medium,2347.26,9.81,1,64.57,28.29,65.14,Cloudy,42.33,Good,0,0,Summer,Good,0,103,32.89,77.5,54.7,47.32,7,65.96,Running,2025-05-31 08:20:20,8,Saturday,1,5,2,1,16.54,68.17,0
EV_0016,DRV_008,TRIP_004613,Tata,Curvv EV,2024,2,1500,55.0,502,123.0,165.0,50436.21,76.45,76.45,90.54,693.08,41.29,1361,0,DC Fast,338.81,9.74,3.53,1.27,151.21,456.85,52.39,51.73,6.11,17,11,18.43,0.41,Normal,31.17,0,8.42,9.77,Hyderabad,Chennai,City,Medium,753.91,11.63,37,6.22,35.06,52.17,Cloudy,51.42,Good,1,0,Winter,Good,0,233,35.78,70.5,53.35,48.05,2,79.35,Running,2026-10-28 15:43:10,15,Wednesday,0,10,4,1,12.24,2.29,0
